layer,win_start,win_end,ppl_new,delta_ppl,seconds,override_nsize,channel_window,eval_batch_size,l2_diff_vs_baseline
model.layers.0.mlp.up_proj,2816,3072,6.51491697045149,-0.00034792467916577863,24.50480818748474,5,256,8,3.889453649520874
model.layers.0.mlp.up_proj,3072,3328,6.514973150673184,-0.000291744457472376,24.59997010231018,5,256,8,3.9285876750946045
model.layers.0.mlp.up_proj,3328,3584,6.515444956395547,0.0001800612648912292,24.587886333465576,5,256,8,3.858713150024414
model.layers.0.mlp.up_proj,3584,3840,6.515727681898968,0.00046278676831157384,24.41228938102722,5,256,8,3.8843331336975098
model.layers.0.mlp.up_proj,3840,4096,6.515052761983556,-0.00021213314709989106,24.49020004272461,5,256,8,3.9034717082977295
model.layers.0.mlp.up_proj,4096,4352,6.515400338318696,0.0001354431880402629,24.6170814037323,5,256,8,3.889833927154541
model.layers.0.mlp.up_proj,4352,4608,6.5151169720025495,-0.00014792312810651964,24.550987482070923,5,256,8,3.9242405891418457
model.layers.0.mlp.up_proj,4608,4864,6.514614350415502,-0.0006505447151541333,24.457380771636963,5,256,8,3.8738090991973877
model.layers.0.mlp.up_proj,4864,5120,6.514378361081772,-0.0008865340488837248,24.48956298828125,5,256,8,3.8754475116729736
model.layers.0.mlp.up_proj,5120,5376,6.515238338339936,-2.6556790720277945e-05,24.492886543273926,5,256,8,3.9043848514556885
model.layers.0.mlp.up_proj,5376,5632,6.515198737294231,-6.615783642516249e-05,24.61532974243164,5,256,8,3.8815131187438965
model.layers.0.mlp.up_proj,5632,5888,6.515417444374124,0.00015254924346841392,24.451120138168335,5,256,8,3.902606248855591
model.layers.0.mlp.up_proj,5888,6144,6.51525080261301,-1.4092517646169256e-05,24.543193101882935,5,256,8,3.8818891048431396
model.layers.0.mlp.up_proj,6144,6400,6.51498580158274,-0.0002790935479159984,24.702757596969604,5,256,8,3.8562419414520264
model.layers.0.mlp.up_proj,6400,6656,6.5149508993548855,-0.00031399577577051474,24.47766137123108,5,256,8,3.930872678756714
model.layers.0.mlp.up_proj,6656,6912,6.516083997889332,0.0008191027586761379,24.52083992958069,5,256,8,3.8705034255981445
model.layers.0.mlp.up_proj,6912,7168,6.515729853014777,0.0004649578841213753,24.482741832733154,5,256,8,3.9084951877593994
model.layers.0.mlp.up_proj,7168,7424,6.515611247515177,0.00034635238452107586,24.456336736679077,5,256,8,3.906860828399658
model.layers.0.mlp.up_proj,7424,7680,6.51565702744744,0.0003921323167839219,24.50911545753479,5,256,8,3.88914155960083
model.layers.0.mlp.up_proj,7680,7936,6.515352894515958,8.799938530223983e-05,24.434868335723877,5,256,8,3.916818380355835
model.layers.0.mlp.up_proj,7936,8192,6.5156816955900885,0.000416800459432487,24.563265323638916,5,256,8,3.888984203338623
model.layers.0.mlp.up_proj,8192,8448,6.515046623606254,-0.00021827152440234698,24.755252361297607,5,256,8,3.8762824535369873
model.layers.0.mlp.up_proj,8448,8704,6.515418698320874,0.0001538031902184045,24.51180410385132,5,256,8,3.8854379653930664
model.layers.0.mlp.up_proj,8704,8960,6.515288925470095,2.4030339439207182e-05,24.599529266357422,5,256,8,3.887054920196533
model.layers.0.mlp.up_proj,8960,9216,6.516907471762198,0.001642576631541992,24.544103860855103,5,256,8,3.9153575897216797
model.layers.0.mlp.up_proj,9216,9472,6.514495054128375,-0.0007698410022811686,24.488080978393555,5,256,8,3.934321641921997
model.layers.0.mlp.up_proj,9472,9728,6.514986531443657,-0.0002783636869994055,24.52176570892334,5,256,8,3.8951661586761475
model.layers.0.mlp.up_proj,9728,9984,6.514839737473157,-0.0004251576574993976,24.449047565460205,5,256,8,3.858654737472534
model.layers.0.mlp.up_proj,9984,10240,6.515113977641924,-0.00015091748873174993,24.505958080291748,5,256,8,3.9174835681915283
model.layers.0.mlp.up_proj,10240,10496,6.515793002854942,0.0005281077242855758,24.48083233833313,5,256,8,3.881605863571167
model.layers.0.mlp.up_proj,10496,10752,6.515172704790866,-9.219033978968838e-05,24.45089888572693,5,256,8,3.9082744121551514
model.layers.0.mlp.up_proj,10752,11008,6.515751508062915,0.00048661293225915614,24.615992546081543,5,256,8,3.9208781719207764
model.layers.0.mlp.down_proj,0,256,6.51416635035983,-0.0010985447708256046,24.60609245300293,5,256,8,6.634327411651611
model.layers.0.mlp.down_proj,256,512,6.513634613664796,-0.001630281465859973,24.436543464660645,5,256,8,6.7078046798706055
model.layers.0.mlp.down_proj,512,768,6.513841798327526,-0.0014230968031299085,24.65142560005188,5,256,8,6.627781867980957
model.layers.0.mlp.down_proj,768,1024,6.515651581003645,0.0003866858729892897,24.523984909057617,5,256,8,6.626155853271484
model.layers.0.mlp.down_proj,1024,1280,6.514284892132827,-0.000980002997828855,24.48482584953308,5,256,8,6.631593227386475
model.layers.0.mlp.down_proj,1280,1536,6.49992285617361,-0.015342038957046,24.42317509651184,5,256,8,6.7654643058776855
model.layers.0.mlp.down_proj,1536,1792,6.51654461529484,0.0012797201641836509,24.509583234786987,5,256,8,6.652629375457764
model.layers.0.mlp.down_proj,1792,2048,6.515888252838012,0.0006233577073562202,24.583131790161133,5,256,8,6.637922286987305
model.layers.0.mlp.down_proj,2048,2304,6.513369846758979,-0.0018950483716766442,24.59803318977356,5,256,8,6.847840785980225
model.layers.0.mlp.down_proj,2304,2560,6.51706520756063,0.001800312429973694,24.418822288513184,5,256,8,6.722756385803223
model.layers.0.mlp.down_proj,2560,2816,6.514182573707903,-0.0010823214227526634,24.490358352661133,5,256,8,6.644274711608887
model.layers.0.mlp.down_proj,2816,3072,6.516147038855532,0.000882143724876272,24.479251861572266,5,256,8,6.627864360809326
model.layers.0.mlp.down_proj,3072,3328,6.51535665631966,9.176118900366959e-05,24.52104425430298,5,256,8,6.643778324127197
model.layers.0.mlp.down_proj,3328,3584,6.519746307753546,0.004481412622889813,24.522145748138428,5,256,8,6.581392765045166
model.layers.0.mlp.down_proj,3584,3840,6.515033972578594,-0.0002309225520615854,24.582542419433594,5,256,8,6.657643795013428
model.layers.0.mlp.down_proj,3840,4096,6.515057814920433,-0.0002070802102229763,24.490121126174927,5,256,8,6.7178521156311035
model.layers.1.self_attn.q_proj,0,256,6.517781206848811,0.002516311718155251,24.670971870422363,5,256,8,7.2610883712768555
model.layers.1.self_attn.q_proj,256,512,6.512407488857423,-0.002857406273233387,24.466957092285156,5,256,8,3.1546027660369873
model.layers.1.self_attn.q_proj,512,768,6.517506255316666,0.002241360186009622,24.596057176589966,5,256,8,2.5452866554260254
model.layers.1.self_attn.q_proj,768,1024,6.514311912848324,-0.0009529822823317602,24.43210506439209,5,256,8,5.196305751800537
model.layers.1.self_attn.q_proj,1024,1280,6.513803814914906,-0.001461080215750421,24.443229913711548,5,256,8,4.136314392089844
model.layers.1.self_attn.q_proj,1280,1536,6.535723072934232,0.02045817780357595,24.509985208511353,5,256,8,5.691604137420654
model.layers.1.self_attn.q_proj,1536,1792,6.513164117711817,-0.0021007774188390727,24.45494270324707,5,256,8,2.8376893997192383
model.layers.1.self_attn.q_proj,1792,2048,6.511892543604437,-0.003372351526219397,24.498996257781982,5,256,8,7.704632759094238
model.layers.1.self_attn.q_proj,2048,2304,6.51482978165306,-0.0004351134775957277,24.576738357543945,5,256,8,7.430751323699951
model.layers.1.self_attn.q_proj,2304,2560,6.514586673482269,-0.0006782216483873782,24.51524043083191,5,256,8,9.056843757629395
model.layers.1.self_attn.q_proj,2560,2816,6.517304121104391,0.0020392259737347374,24.538511037826538,5,256,8,2.527029514312744
model.layers.1.self_attn.q_proj,2816,3072,6.487384970163146,-0.027879924967510128,24.644701957702637,5,256,8,8.355443000793457
