layer,win_start,win_end,ppl_new,delta_ppl,seconds,override_nsize,channel_window,eval_batch_size,l2_diff_vs_baseline
model.layers.2.self_attn.k_proj,0,256,12.19709142117647,0.0007787410755302204,14.693716526031494,5,256,8,4.825743675231934
model.layers.2.self_attn.k_proj,256,512,12.195628362858459,-0.0006843172424808586,14.679466962814331,5,256,8,6.176453113555908
model.layers.2.self_attn.k_proj,512,768,12.19631708338344,4.403282499509942e-06,14.762339353561401,5,256,8,4.625065803527832
model.layers.2.self_attn.k_proj,768,1024,12.199941856394984,0.003629176294044356,14.802719116210938,5,256,8,5.741020202636719
model.layers.2.self_attn.k_proj,1024,1280,12.196488231066946,0.00017555096600574416,14.727957963943481,5,256,8,6.846183776855469
model.layers.2.self_attn.k_proj,1280,1536,12.195864799802939,-0.00044788029800102436,14.746480464935303,5,256,8,5.890836715698242
model.layers.2.self_attn.k_proj,1536,1792,12.194998911301523,-0.0013137687994166924,14.807628393173218,5,256,8,6.98053503036499
model.layers.2.self_attn.k_proj,1792,2048,12.200483799453528,0.004171119352587738,14.801908731460571,5,256,8,6.645808696746826
model.layers.2.self_attn.k_proj,2048,2304,12.195327298696503,-0.0009853814044369358,14.857630491256714,5,256,8,6.504310131072998
model.layers.2.self_attn.k_proj,2304,2560,12.194844232521056,-0.001468447579883403,14.957094430923462,5,256,8,6.926846504211426
model.layers.2.self_attn.v_proj,0,256,12.196877476366996,0.0005647962660564332,14.778329133987427,5,256,8,4.008903980255127
model.layers.2.self_attn.v_proj,256,512,12.20654654241313,0.010233862312190922,14.927710056304932,5,256,8,4.204634666442871
model.layers.2.self_attn.v_proj,512,768,12.192360752069902,-0.00395192803103761,14.753967046737671,5,256,8,4.2694621086120605
model.layers.2.self_attn.v_proj,768,1024,12.196130817614458,-0.00018186248648177639,14.841686010360718,5,256,8,4.055342197418213
model.layers.2.self_attn.v_proj,1024,1280,12.193607703527691,-0.00270497657324853,14.791188716888428,5,256,8,3.784761905670166
model.layers.2.self_attn.v_proj,1280,1536,12.196196367553982,-0.0001163125469574311,15.004319667816162,5,256,8,4.032896995544434
model.layers.2.self_attn.v_proj,1536,1792,12.198483857374544,0.0021711772736043855,14.740049362182617,5,256,8,3.8089749813079834
model.layers.2.self_attn.v_proj,1792,2048,12.192176373880478,-0.00413630622046135,14.910772800445557,5,256,8,3.88204288482666
model.layers.2.self_attn.v_proj,2048,2304,12.197449776753729,0.001137096652788827,14.644028902053833,5,256,8,3.9941487312316895
model.layers.2.self_attn.v_proj,2304,2560,12.195145617048976,-0.0011670630519642344,14.792985677719116,5,256,8,4.286225318908691
model.layers.2.self_attn.dense,0,256,12.192850862786448,-0.0034618173144913555,14.783478498458862,5,256,8,3.936075210571289
model.layers.2.self_attn.dense,256,512,12.192386831011865,-0.0039258490890752284,14.91236424446106,5,256,8,3.9873998165130615
model.layers.2.self_attn.dense,512,768,12.195664833332001,-0.0006478467689383649,14.765839338302612,5,256,8,3.99745774269104
model.layers.2.self_attn.dense,768,1024,12.195312511520212,-0.0010001685807274896,14.724741697311401,5,256,8,3.9124114513397217
model.layers.2.self_attn.dense,1024,1280,12.199727612274897,0.0034149321739569416,14.670273542404175,5,256,8,3.908689260482788
model.layers.2.self_attn.dense,1280,1536,12.194897564080895,-0.0014151160200448487,14.900424718856812,5,256,8,3.9068000316619873
model.layers.2.self_attn.dense,1536,1792,12.196413457511735,0.00010077741079506097,14.651507377624512,5,256,8,3.979334592819214
model.layers.2.self_attn.dense,1792,2048,12.19755704452111,0.0012443644201702853,14.690031290054321,5,256,8,3.9042422771453857
model.layers.2.self_attn.dense,2048,2304,12.194676430692198,-0.0016362494087420743,14.830056428909302,5,256,8,3.7542734146118164
model.layers.2.self_attn.dense,2304,2560,12.192262001422584,-0.004050678678355624,14.911550045013428,5,256,8,3.771604537963867
